Sample,Spot,MarkerPos,MarkerNeg,auc,thetaOpt,specOpt,sensOpt,precOpt,accOpt,theta0,thetaOrig,spec0,sens0,prec0,acc0,F1,F0
mel_19,1,SOX10,CD14,0.5948265984263998,1.1321249999999998,0.757085020242915,0.4418238993710692,0.8240469208211144,0.5300113250283126,2.8808161910292815,8.886365,0.004048582995951417,0.9889937106918238,0.7188571428571429,0.7134767836919592,0.5752302968270215,0.8325612177365982
mel_19,1,SOX10,CD4,0.5511734140844101,0.9538025,0.8695652173913043,0.2839335180055402,0.9070796460176991,0.39071347678369195,2.8808161910292815,8.886365,0,0.9889196675900277,0.816,0.8086070215175538,0.4324894514767932,0.8941765810895429
mel_19,1,SOX10,CD163,0.5303865393360618,1.31142,0.5666666666666667,0.5416098226466576,0.8593073593073594,0.5458663646659117,2.8808161910292815,8.886365,0.006666666666666667,0.990450204638472,0.8297142857142857,0.8233295583238958,0.6644351464435146,0.9029850746268657
mel_19,1,SOX10,CD3,0.5455279845602427,1.540605,0.796923076923077,0.34229390681003585,0.7431906614785992,0.5096262740656852,2.8808161910292815,8.886365,1,0.014336917562724014,1,0.37712344280860705,0.46871165644171775,0.02826855123674912
mel_19,2,SOX10,CD14,0.6439085723631754,1.61986,0.89198606271777,0.39731768650461025,0.9386138613861386,0.49324324324324326,2.8808161910292815,8.886365,0.9965156794425087,0.016764459346186086,0.9523809523809523,0.20675675675675675,0.5583038869257951,0.032948929159802305
mel_19,2,SOX10,CD163,0.6151619025486095,1.41369,0.75,0.4811178247734139,0.9423076923076923,0.5094594594594595,2.8808161910292815,8.886365,1,0.015861027190332326,1,0.1195945945945946,0.637,0.031226765799256505
mel_19,2,SOX10,CD4,0.5987087223614469,1.68091,0.9104477611940298,0.3343239227340267,0.974025974025974,0.3864864864864865,2.8808161910292815,8.886365,1,0.015601783060921248,1,0.10472972972972973,0.497787610619469,0.030724213606437456
mel_19,2,SOX10,CD3,0.6500762937770016,1.554565,0.8744186046511628,0.42371541501976284,0.9520426287744227,0.4891891891891892,2.8808161910292815,8.886365,1,0.016600790513833993,1,0.15945945945945947,0.5864332603938731,0.03265940902021774
mel_19,3,SOX10,CD14,0.5741863659161968,1.0100799999999999,0.8070921985815603,0.3198942498347654,0.6402116402116402,0.5549093397194663,2.8808161910292815,8.886365,0.0035460992907801418,0.9907468605419696,0.5161845730027548,0.5145398563120082,0.42661965623622744,0.6787412270772016
mel_19,3,SOX10,MRC1,0.6774716817030324,1.4050850000000001,0.618531889290012,0.6553537284894837,0.8122037914691943,0.6448853917208348,2.8808161910292815,8.886365,0.010830324909747292,0.9952198852772467,0.7169421487603306,0.715360930550804,0.7253968253968253,0.833466773418735
mel_19,3,SOX10,CD4,0.5922921708686765,1.36997,0.5591531755915318,0.5924528301886792,0.7801242236024845,0.5833048238111529,2.8808161910292815,8.886365,0.0062266500622665,0.9933962264150943,0.7252066115702479,0.722203215874102,0.6734584450402145,0.8383757961783439
mel_19,3,SOX10,CD3,0.4876570320876898,0.8121905,0.8991880920162382,0.15155709342560553,0.595108695652174,0.5295928840232638,2.8808161910292815,8.886365,0.0020297699594046007,0.9889273356401385,0.49207988980716255,0.48990762914813546,0.24158852730281302,0.6571625661071512
mel_19,4,SOX10,CD14,0.6427996713321256,1.03684,0.6436285097192225,0.5822664770033191,0.7127103888566454,0.6066323613493425,2.8808161910292815,8.886365,0.0014398848092152627,0.9981033665244191,0.6028064146620847,0.6023441966838193,0.6409185803757829,0.7516514908052133
mel_19,4,SOX10,CD163,0.646033314837934,1.031755,0.6760299625468165,0.5592592592592592,0.797067448680352,0.5949113779302458,2.8808161910292815,8.886365,9.363295880149813e-4,0.9979423868312757,0.6944444444444444,0.6935391652372784,0.6573155985489723,0.818980074299223
mel_19,4,SOX10,MRC1,0.6609999177102388,1.145985,0.575107296137339,0.6509467667023937,0.8598395469561114,0.6357918810748999,2.8808161910292815,8.886365,0,0.9978563772775991,0.7998281786941581,0.7984562607204116,0.7409516063440423,0.8879351454458749
mel_19,4,SOX10,CD3,0.5417981031264644,0.968502,0.6114190687361419,0.47992916174734357,0.5369881109643329,0.5477415666094911,2.8808161910292815,8.886365,0,0.9964580873671782,0.4833906071019473,0.48256146369353914,0.506857855361596,0.6509834168916313
mel_19,5,SOX10,CD14,0.6000786233679112,1.177105,0.5364321608040201,0.6135946111451317,0.7308533916849016,0.5883079456566488,2.8808161910292815,8.886365,0.005025125628140704,0.9987752602571953,0.6731324803962031,0.6731165088513792,0.6671105193075899,0.8042406311637081
mel_19,5,SOX10,CD163,0.573729242217707,1.0876000000000001,0.6100151745068285,0.5090395480225989,0.7780656303972366,0.5364347468093866,2.8808161910292815,8.886365,0.004552352048558422,0.9983050847457627,0.7292612463887742,0.7286949361877316,0.6154371584699454,0.8428332935845456
mel_19,5,SOX10,CD8,0.5034795282768051,0.797199,0.8300884955752212,0.24624463519313305,0.827027027027027,0.3820502264306299,2.8808161910292815,8.886365,0.0017699115044247787,0.9973175965665236,0.76723070573669,0.7657472210786331,0.37949565936337326,0.867273151387917
mel_19,5,SOX10,CD3,0.5144079681121678,0.7588285,0.8306213017751479,0.255338904363974,0.5456349206349206,0.5755454919720049,2.8808161910292815,8.886365,0.0014792899408284023,0.9962859795728877,0.44283945522080065,0.4425689584191025,0.34788108791903855,0.6131428571428571
mel_19,6,SOX10,CD14,0.6883287604076889,1.0381,0.7280788177339902,0.5786516853932584,0.7231695085255767,0.6457319770013269,2.8808161910292815,8.886365,0.005911330049261084,0.9919743178170144,0.5505567928730513,0.5493144626271561,0.6428889879625501,0.7081065597250072
