Sample,Spot,MarkerPos,MarkerNeg,auc,thetaOpt,specOpt,sensOpt,precOpt,accOpt,theta0,thetaOrig,spec0,sens0,prec0,acc0,F1,F0
mel_20,1,SOX10,CD14,0.5829139119867379,0.420807,0.7488755622188905,0.38876651982378857,0.8404761904761905,0.47054817841334695,2.8996026379571664,9.05594,0,0.9986784140969163,0.7726653033401499,0.7718760640108955,0.5316265060240964,0.8712528823981553
mel_20,1,SOX10,CD8,0.5358420021944695,0.448849,0.6786060019361084,0.4065275769469118,0.8556521739130435,0.4543752128021791,2.8996026379571664,9.05594,0,0.9987605866556497,0.8239604635310157,0.8231188287368063,0.5511833076599916,0.9029788028760856
mel_20,1,SOX10,CD163,0.6021593644344886,0.4823115,0.7219512195121951,0.45236737022247575,0.9329411764705883,0.48059244126659856,2.8996026379571664,9.05594,0,0.9988590986879635,0.8951942740286298,0.8942798774259448,0.6092969650403381,0.9441898085737396
mel_20,1,SOX10,CD3,0.5032325276962982,0.32413400000000003,0.7891566265060241,0.2656338028169014,0.6580600139567341,0.47276132107592783,2.8996026379571664,9.05594,0,0.9983098591549295,0.6039536468984322,0.6033367381681989,0.3784868553080473,0.7526014015714589
mel_20,2,SOX10,CD14,0.6358777550960031,0.6894875,0.5717894736842105,0.6205733558178752,0.6846511627906977,0.6010450025282319,2.8996026379571664,9.05594,4.210526315789474e-4,1,0.5997977073499663,0.5998651609640991,0.6510393631136665,0.7498419388830347
mel_20,2,SOX10,TGM2,0.5796105398286515,0.742421,0.4854586129753915,0.6435911303407247,0.6742209631728046,0.5840215742457442,2.8996026379571664,9.05594,0,0.9997295835586804,0.6232299393122049,0.6231248946570032,0.6585500830105145,0.7678089304257528
mel_20,2,SOX10,MRC1,0.6667021383643781,0.818927,0.5005458515283843,0.7446964155084126,0.7694633408919124,0.6693072644530592,2.8996026379571664,9.05594,0,0.9997561570348695,0.6911665542818611,0.6910500589920782,0.7568773234200744,0.8173029004285857
mel_20,2,SOX10,CD3,0.5531337138136985,0.42895525,0.7870870870870871,0.320783711102574,0.5408031088082902,0.5825046350918591,2.8996026379571664,9.05594,0,0.9996158278908951,0.43863789615643967,0.4385639642676555,0.4027007475283338,0.6097246631517281
mel_20,3,SOX10,CD14,0.622760433267203,0.371944,0.6807558428642466,0.5026467203682393,0.772823779193206,0.5589993706733795,2.8996026379571664,9.05594,4.972650422675286e-4,0.9924050632911392,0.6820626384055679,0.6785714285714286,0.6091200669362711,0.8084747351645261
mel_20,3,SOX10,TGM2,0.5743498635574823,0.439638,0.556401384083045,0.5613927916921198,0.8113596233078282,0.5602580239144116,2.8996026379571664,9.05594,0,0.9930767664426797,0.7714330907940525,0.7673064820641913,0.6636177638705019,0.8683343719398203
mel_20,3,SOX10,MRC1,0.6484255825290648,0.394484,0.6943573667711599,0.5181102362204725,0.870946393117141,0.553492762743864,2.8996026379571664,9.05594,0,0.9933070866141732,0.7981651376146789,0.7938955317809944,0.6497161194766725,0.8851078758112612
mel_20,3,SOX10,CD3,0.5346506568377674,0.195527,0.8487982963188317,0.25643532095145,0.6129283489096573,0.5627753303964758,2.8996026379571664,9.05594,0,0.9889214727924406,0.4800695982284087,0.4775015733165513,0.36158970824718584,0.6463635395591524
mel_20,4,SOX10,CD14,0.6666219134226217,0.44999999999999996,0.6368159203980099,0.6156971770744226,0.711391153941191,0.6243030917384693,2.8996026379571664,9.05594,3.109452736318408e-4,0.9995722840034217,0.5924705285841044,0.5923720223010643,0.6600940043562995,0.7439713489852765
mel_20,4,SOX10,MRC1,0.6326236026897325,0.4347829999999999,0.658695652173913,0.5388301387970919,0.8385188994600155,0.5667764825139382,2.8996026379571664,9.05594,5.434782608695652e-4,0.9996695307336417,0.7668906071745468,0.7667257982767359,0.6560708178251684,0.8679434760777562
mel_20,4,SOX10,TGM2,0.4906728675883843,0.5643095,0.6507675438596491,0.35860250494396834,0.7735513686455742,0.42612772427774964,2.8996026379571664,9.05594,0.9989035087719298,1.6479894528675015e-4,0.3333333333333333,0.2309934110491637,0.49003490597905647,3.2943501894251357e-4
mel_20,4,SOX10,CD3,0.54017567482554385,0.22421850000000002,0.8225098727512067,0.26454709058188364,0.5215848610289769,0.5867967562088191,2.8996026379571664,9.05594,4.3878894251864854e-4,0.9997000599880024,0.42248700722525034,0.42257982767359353,0.351044776119403,0.5939588345362201
