Sample,Spot,MarkerPos,MarkerNeg,auc,thetaOpt,specOpt,sensOpt,precOpt,accOpt,theta0,thetaOrig,spec0,sens0,prec0,acc0,F1,F0
mel_2,1,SOX10,CD8,0.5275917245569827,5.92507,0.9700920245398773,0.2338743237619642,0.95578231292517,0.4294591015585209,2.492189123500086,6.00249,0.7484662576687117,0.36523789707310306,0.8005472788081484,0.4670469593562188,0.37579404881310596,0.5016193560678225
mel_2,1,SOX10,CD4,0.5996570615747997,2.6005599999999998,0.8917449332674247,0.36476777007954836,0.9284781188765513,0.4733625343791382,2.492189123500086,6.00249,0.8640632723677706,0.38670772389017194,0.9163879598662207,0.485076907405521,0.5237656595431098,0.5438960570242714
mel_2,1,SOX10,CD14,0.5175884583910497,1.54027,0.8686131386861314,0.2995146205753522,0.933579335793358,0.37893450137516554,2.492189123500086,6.00249,0.2510948905109489,0.6513555108322482,0.8428308823529411,0.5954976061933381,0.45352693376355657,0.7348247078464106
mel_2,1,SOX10,CD3,0.5887042501282682,4.80531,0.959927960378208,0.3253953488372093,0.9076284379865075,0.6125089131099114,2.492189123500086,6.00249,0.7859072489869429,0.43497674418604654,0.7108543630282761,0.5937659162676989,0.4790468364831552,0.5397045244690674
mel_2,2,SOX10,CD8,0.5059181340663528,1.187155,0.7422413793103448,0.31925808997632205,0.8440271257172666,0.3980411046885035,2.492189123500086,6.00249,0.06810344827586207,0.8823993685872139,0.8053304520079236,0.7307321772639692,0.46327845382963495,0.8421052631578947
mel_2,2,SOX10,MRC1,0.5076736004898098,0.7310559999999999,0.9195849546044098,0.14531794026021624,0.927485380116959,0.24116891457931922,2.492189123500086,6.00249,0.04798962386511025,0.8830859446582371,0.8678191968305421,0.7797045600513809,0.2512674271229405,0.875386012715713
mel_2,2,SOX10,CD4,0.538204609186487,1.248855,0.760053619302949,0.35297336738416635,0.9153263954588458,0.40173410404624277,2.492189123500086,6.00249,0.03753351206434316,0.8819773805180591,0.8707005222402305,0.7808285163776493,0.509478672985782,0.8763026733121885
mel_2,2,SOX10,CD3,0.5044123342380736,1.1411799999999999,0.77130476649013,0.30956396049144785,0.7301136363636364,0.46355170199100837,2.492189123500086,6.00249,0.05584978334135773,0.8653336545410745,0.6468575544750585,0.5953757225433526,0.43478260869565216,0.7403132728771642
mel_2,3,SOX10,CD8,0.5435647015041856,1.0341900000000002,0.6614759647935003,0.44736057262153295,0.8571428571428571,0.48600757668336797,2.492189123500086,6.00249,0.027758970886932972,0.9041157172681181,0.8085078010401386,0.7459366980325064,0.5878894767783657,0.8536430834213304
mel_2,3,SOX10,CD4,0.5062087973048964,0.7798305000000001,0.837173579109063,0.26391512861502686,0.8954635108481263,0.3551264817304167,2.492189123500086,6.00249,0.009216589861751152,0.9023397761953205,0.8279770636084811,0.7602346327752658,0.4076776293635649,0.8635605006954102
mel_2,3,SOX10,MRC1,0.5686284698884956,1.24571,0.7057902973395931,0.4151643690349947,0.9433734939759036,0.4378589759256996,2.492189123500086,6.00249,0.9937402190923318,0.09013785790031813,0.9941520467836257,0.16069901014297935,0.5765832106038292,0.1652892561983471
mel_2,3,SOX10,CD3,0.5213583830220663,0.75695,0.8355953115360888,0.27808136004857315,0.7205034084950184,0.49896126115116707,2.492189123500086,6.00249,0.015731030228254166,0.8718882817243473,0.574476596879584,0.5326897225956251,0.4012850467289719,0.692604501607717
mel_2,4,SOX10,CD8,0.606891415778354,1.788965,0.9283333333333333,0.32378997407087295,0.9587332053742802,0.42221418234442837,2.492189123500086,6.00249,0.9766666666666667,0.24135695764909249,0.9815465729349736,0.36107091172214184,0.484089807785495,0.38744363510232394
mel_2,4,SOX10,CD4,0.6129971379828976,1.9241449999999998,0.967511371020143,0.2948408111799937,0.9824929971988795,0.3884768451519537,2.492189123500086,6.00249,0.9948018193632229,0.23831039193023013,0.9964850615114236,0.34361432706222866,0.4535682534551039,0.38463495293818367
mel_2,4,SOX10,MRC1,0.6457603836707065,1.68218,0.9338786639400136,0.3457086244655334,0.9715709261430246,0.42375180897250364,2.492189123500086,6.00249,0.9884117246080436,0.23558243821044947,0.9925307557117751,0.3354739507959479,0.5099607722482886,0.38078381795195954
mel_2,4,SOX10,CD3,0.6501684254495986,1.6287699999999998,0.8941112911939492,0.4335055751971716,0.8905027932960894,0.5877351664254703,2.492189123500086,6.00249,0.9873041599135602,0.30310035354908893,0.9793497363796133,0.5321997105643994,0.5831351746844705,0.46292834890965734
mel_2,5,SOX10,CD4,0.46979144836730874,0.935012,0.7301927194860813,0.3548677112766504,0.8796561604584527,0.4121040600849026,2.492189123500086,6.00249,0.01284796573875803,0.7436424351399948,0.8071936428272689,0.6321976706215304,0.5057197766999177,0.7741159168393609
mel_2,5,SOX10,MRC1,0.6206289929307932,1.812235,0.9430132708821234,0.32570199848216547,0.9724320241691843,0.4117775117013171,2.492189123500086,6.00249,0.9867291178766588,0.25259296736655706,0.9915590863952334,0.35495809295743985,0.48796664771650555,0.40262096774193545
mel_2,5,SOX10,CD8,0.5944294002691074,1.9365350000000001,0.956271576524741,0.2886511180572253,0.984419844198442,0.35180145858278,2.492189123500086,6.00249,0.9838895281933256,0.24044241404183697,0.9930486593843099,0.310765211712202,0.44640699079669055,0.3871467286101432
mel_2,5,SOX10,CD3,0.5687686742393202,2.17233,0.9671242774566474,0.32746533727995014,0.9585043319653442,0.5201915750517035,2.492189123500086,6.00249,0.9833815028901735,0.30658981149711795,0.9771598808341608,0.5105039730053337,0.4881560613098002,0.4667378157239417
mel_2,6,SOX10,MRC1,0.7314315960789337,1.3790499999999999,0.8952941176470588,0.5042910208786986,0.9778936910084451,0.5426822224789188,2.492189123500086,6.00249,0.9988235294117647,0.38234917381836814,0.9996651038178165,0.44287859535635904,0.6654271951322573,0.5531362920411378
mel_2,6,SOX10,CD8,0.6363647095594767,2.532915,0.9670658682634731,0.36963324571285516,0.9926050420168068,0.4157329328866813,2.492189123500086,6.00249,0.9640718562874252,0.3707597947177369,0.9919624916275954,0.41654152708790576,0.538672017511857,0.5397722095671982
mel_2,6,SOX10,CD4,0.6404639553397613,2.27589,0.9886914378029079,0.37994526001492906,0.9977131656321464,0.4234723345269724,2.492189123500086,6.00249,0.9903069466882067,0.3707389897984573,0.9979906229068989,0.4150398521427746,0.5503198486350122,0.5406386066763424
mel_2,6,SOX10,CD3,0.6594186548461911,2.5372700000000004,0.9769610532089962,0.4288849868305531,0.9858728557013118,0.5442994108813677,2.492189123500086,6.00249,0.9731212287438289,0.42976294995610187,0.9835900870730073,0.5441838974240499,0.5977363107984093,0.5981670061099796
