SampleMarker,Sample,Marker,Theta,Median,Mean,Max,MaxN,MinP
mel_12:B2M,mel_12,B2M,8.003125,11.8378,12.191805983918684,103.775,8,8.00625
mel_12:B7H3,mel_12,B7H3,14.00365,18.013,19.029374354580302,124.505,14.000000000000002,14.007299999999999
mel_12:CD14,mel_12,CD14,11.00375,8.92258,12.679484289587364,123.88499999999999,11.000000000000002,11.0075
mel_12:CD163,mel_12,CD163,8.83894756787392,3.7968718812592996,4.948248641762341,85.8493434028484,10.67090513574784,7.00699
mel_12:CD20,mel_12,CD20,10.225548747697145,1.8800013440209802,2.641802796992564,54.8604291841872,10.438597495394292,10.012499999999998
mel_12:CD25,mel_12,CD25,8.233516998276045,2.8571425662249283,3.36358766178106,41.98199763648145,8.453333996552088,8.0137
mel_12:CD27,mel_12,CD27,11.003600000000002,8.43617,11.265613240829309,117.009,11.000000000000002,11.007200000000001
mel_12:CD3,mel_12,CD3,5.991871876758891,3.100000707891771,6.338731160641906,44.28769318092062,5.975413753517782,6.00833
mel_12:CD4,mel_12,CD4,4.305354329074007,1.314813927886227,2.1543341888155516,27.072718868204248,4.604168658148012,4.00654
mel_12:CD45,mel_12,CD45,14.951929133867822,24.97455433357683,24.216055427422816,106.47356838505485,14.895858267735644,15.007999999999997
mel_12:CD56,mel_12,CD56,6.69618294573243,2.675675674202257,3.0844379596698652,114.66999068892345,7.3838158914648595,6.00855
mel_12:CD68,mel_12,CD68,13.003050000000002,7,8.843335473165565,139.238,13.000000000000002,13.0061
mel_12:CD8,mel_12,CD8,8.182555552524622,6.096775632963796,10.640954183754051,84.41031621075128,9.358021105049245,7.00709
mel_12:DAPI,mel_12,DAPI,28.5652,91.3973,93.45890281024886,229.906,0,28.5652
mel_12:FOXP3,mel_12,FOXP3,3.004385,1.01316,1.6400391651484043,104.803,3,3.00877
mel_12:ICOS,mel_12,ICOS,3.9963532851214243,1.6311278753910763,2.8654645862394985,92.9218625602957,3.987446570242849,4.00526
mel_12:IDO1,mel_12,IDO1,7.991491154358785,3.2568343641293795,3.944880544815896,217.78862196582187,7.97692230871757,8.00606
mel_12:KI67,mel_12,KI67,11.0037,4.39286,11.167256775906388,198.893,11,11.0074
mel_12:LAG3,mel_12,LAG3,3.00338,0.5370368544064196,1.0948606969215184,53.17327988250728,3,3.00676
mel_12:MHCI,mel_12,MHCI,11.003,30.1905,30.053514898225792,132.508,11.000000000000002,11.006
mel_12:MHCII,mel_12,MHCII,11.00365,6.87097,9.310055052533734,126.33300000000001,11.000000000000002,11.007299999999999
mel_12:MRC1,mel_12,MRC1,7.996188482946757,2.5929642776699766,3.5981972220828458,98.57893741406038,7.9855769658935145,8.0068
mel_12:PCK26,mel_12,PCK26,6.00893,0,0.0014753163784816587,6.00893,6.00893,Inf
mel_12:PD1,mel_12,PD1,2.00289,0.7807487329070577,1.0283367615785795,14.000017891364942,2,2.00578
mel_12:PDL1,mel_12,PDL1,0.9993396501242657,0.06302539115645378,0.15013200192944304,41.1517,0.9913793002485313,1.0073
mel_12:S100B,mel_12,S100B,50.86863636363637,18.657875391791475,39.7004608041218,231.5223436772489,50.727272727272734,51.01
mel_12:SOX10,mel_12,SOX10,3.002745,0.346939,2.8607203501104874,232.636,3,3.00549
mel_12:TGM2,mel_12,TGM2,11.95116674842617,3.808824264075475,4.359260187822471,111.03841741432839,11.894333496852338,12.008000000000001
mel_12:TIM3,mel_12,TIM3,8.00352,13.5304,17.62399109810949,223.968,8,8.00704
