Sample,Spot,MarkerPos,MarkerNeg,auc,thetaOpt,specOpt,sensOpt,precOpt,accOpt,theta0,thetaOrig,spec0,sens0,prec0,acc0,F1,F0
mel_4,1,SOX10,CD4,0.8732577677320225,1.6666700000000003,0.9753694581280788,0.6971170545328239,0.9938103490963109,0.738815886608593,1.4451772983476843,2.00345,0.9211822660098522,0.7325460229246266,0.9813866914844114,0.7608150007382253,0.8194345207716648,0.8389021479713604
mel_4,1,SOX10,CD14,0.808105676782424,2.20204,0.98224043715847,0.6225790432047674,0.9965553789083201,0.6614498745016979,1.4451772983476843,2.00345,0.8224043715846995,0.6899519947028637,0.9697533736621684,0.704266942270781,0.7663779928680591,0.8062675307089661
mel_4,1,SOX10,CD163,0.7629913786928691,2.02776,0.9894366197183099,0.5897672985051626,0.9992167101827676,0.6065259117082533,1.4451772983476843,2.00345,0.8028169014084507,0.6537216828478964,0.9869706840390879,0.659973423888971,0.7417385405562554,0.7865022712524334
mel_4,1,SOX10,CD3,0.8810921705843651,1.73025,0.9808333333333333,0.7112865602009689,0.9942312515675947,0.7590432600029529,1.4451772983476843,2.00345,0.9116666666666666,0.7521980979723668,0.9753373662168451,0.7804517938874944,0.8292887029288702,0.8493567014486881
mel_4,2,SOX10,CD14,0.8567820343893476,2.5067250000000003,0.981651376146789,0.6917038358608385,0.9974273218420375,0.7173983739837398,1.4451772983476843,2.00345,0.9100917431192661,0.7336306868867083,0.9882239846190819,0.7492682926829268,0.816898440792246,0.8421052631578947
mel_4,2,SOX10,CD4,0.9011882491103623,1.174585,0.9435146443514645,0.7875528913963329,0.9939919893190922,0.7996747967479675,1.4451772983476843,2.00345,0.9748953974895398,0.7314880112834978,0.9971160778658976,0.7504065040650406,0.87881172535904,0.8438930133224855
mel_4,2,SOX10,CD163,0.8383859495262183,2.5067250000000003,0.9817518248175182,0.6606535057862492,0.9987136609210188,0.6749593495934959,1.4451772983476843,2.00345,0.9087591240875912,0.7038801906058543,0.9939918288872867,0.7130081300813008,0.7952473624910374,0.8241506426222975
mel_4,2,SOX10,CD3,0.9056807621914007,1.174585,0.9306260575296108,0.8010433531210649,0.9908767245215844,0.8134959349593496,1.4451772983476843,2.00345,0.9746192893401016,0.7458175930922828,0.996395097332372,0.7678048780487805,0.8859047050631652,0.8530864197530864
mel_4,3,SOX10,CD56,0.6827081040208475,2.15851,0.7325581395348837,0.656957928802589,0.9463869463869464,0.6661931818181818,1.4451772983476843,2.00345,0.6816860465116279,0.6721278317152104,0.9381705251270469,0.6732954545454546,0.775549188156638,0.7831722837614895
mel_4,3,SOX10,CD4,0.8655503257615488,1.16784,0.9752066115702479,0.7175253630395863,0.9958586416344561,0.7452059659090909,1.4451772983476843,2.00345,0.9851239669421488,0.7028048537895365,0.997459062676454,0.7331321022727273,0.834084865302347,0.8246003034193021
mel_4,3,SOX10,CD14,0.8397860411430541,1.40877,0.9605734767025089,0.6951123374063854,0.9938010707241477,0.7214133522727273,1.4451772983476843,2.00345,0.9605734767025089,0.693732755222704,0.9937888198757764,0.7201704545454546,0.818044764003247,0.8170844939647168
mel_4,3,SOX10,CD3,0.8726699991237455,1.146445,0.96875,0.7337662337662337,0.9939527212754261,0.7631392045454546,1.4451772983476843,2.00345,0.9801136363636364,0.7159090909090909,0.9960474308300395,0.7489346590909091,0.844268036423068,0.8330578512396696
mel_4,4,SOX10,CD4,0.8202941347749706,3.7357050000000003,0.8578680203045685,0.7564053537284895,0.9860418743768694,0.7635135135135135,1.4451772983476843,2.00345,0.4746192893401015,0.8340344168260039,0.9546946815495733,0.808854907539118,0.8560917550313785,0.8902949280538832
mel_4,4,SOX10,CD14,0.8048503347199345,2.79108,0.7871287128712872,0.7591294725193656,0.989660976196201,0.7601351351351351,1.4451772983476843,2.00345,0.5148514851485149,0.8246034673552195,0.9785511052746771,0.8134779516358464,0.8592005009915458,0.8950055049544592
mel_4,4,SOX10,FOXP3,0.8201394860698864,2.94074,0.8974358974358975,0.7445005409304003,0.9980662315687696,0.7466216216216216,1.4451772983476843,2.00345,0.5128205128205128,0.8169852145690588,0.9916830816371197,0.8127667140825036,0.8528348652277187,0.8958971824023727
mel_4,4,SOX10,CD3,0.8263296611581805,3.748135,0.8700696055684455,0.7610244559984595,0.9860279441117764,0.7693812233285917,1.4451772983476843,2.00345,0.4802784222737819,0.8367032543808973,0.9509739549135479,0.8093883357041252,0.8590370611890011,0.8901864372054905
mel_4,5,SOX10,CD4,0.9004389879041578,1.867045,0.9847826086956522,0.7668340224453633,0.9986538461538461,0.7806969026548672,1.4451772983476843,2.00345,0.9434782608695652,0.792232722976964,0.9951771470970135,0.8018528761061947,0.8675242231874374,0.8821836717914989
mel_4,5,SOX10,CD14,0.8574486489530623,2.3399099999999997,0.9789719626168224,0.742798353909465,0.9982223977878728,0.7567754424778761,1.4451772983476843,2.00345,0.8574766355140186,0.7833627278071722,0.9886848451122241,0.7877488938053098,0.8517738265779051,0.8741287412874128
mel_4,5,SOX10,TGM2,0.8053145961529967,2.6432,0.9624664879356568,0.7295524128881761,0.9972100438421682,0.7415652654867256,1.4451772983476843,2.00345,0.6407506702412868,0.7664382563055839,0.9751437581153775,0.7599557522123894,0.8426370295529174,0.8582857142857142
mel_4,5,SOX10,CD3,0.9119622921594742,1.76967,0.9755700325732899,0.7881535207011182,0.9971324794494361,0.8040652654867256,1.4451772983476843,2.00345,0.9381107491856677,0.808854638863705,0.9929512149879429,0.8198285398230089,0.88041184910119,0.8914980431343159
mel_4,6,SOX10,CD4,0.6661128638381482,1.749255,0.9728783902012248,0.45454545454545453,0.9631391200951248,0.657094017094017,1.4451772983476843,2.00345,0.9151356080489939,0.48428731762065097,0.8989583333333333,0.6526495726495727,0.6176134197483797,0.6294675419401896
mel_4,6,SOX10,CD14,0.5952211368878035,2.35822,0.9743589743589743,0.31013431013431014,0.9844961240310077,0.4164102564102564,1.4451772983476843,2.00345,0.8547008547008547,0.36304436304436305,0.9291666666666667,0.4417094017094017,0.47168059424326836,0.5220954053263096
mel_4,6,SOX10,CD8,0.5763331641954486,2.560635,0.9974619289340102,0.30067167127617545,0.9986876640419947,0.39452991452991454,1.4451772983476843,2.00345,0.9010152284263959,0.36388779138680366,0.959375,0.4362393162393162,0.46219252960826,0.5276425093096534
mel_4,6,SOX10,CD3,0.6968388337349579,1.76986,0.9705438066465257,0.4978138663335415,0.9533492822966507,0.7117948717948718,1.4451772983476843,2.00345,0.9146525679758308,0.5290443472829481,0.8822916666666667,0.7035897435897436,0.654082888797702,0.6614603670441235
mel_4,7,SOX10,CD4,0.8136062457599278,2.0813550000000003,0.9810924369747899,0.6426092990978487,0.9872068230277186,0.7461056688614099,1.4451772983476843,2.00345,0.8734243697478992,0.6897987508674531,0.9252249457027614,0.7459450778866228,0.778478352248844,0.7903525046382188
mel_4,7,SOX10,CD14,0.6975934580784423,2.8521799999999997,0.9689737470167065,0.4997216552236036,0.9904376609047444,0.5628713666291955,1.4451772983476843,2.00345,0.7840095465393795,0.564483206531824,0.9438411417933602,0.5940260157379156,0.6642821904292058,0.7064561077566186
mel_4,7,SOX10,CD8,0.706814869035824,2.027415,0.9748201438848921,0.4956797742902486,0.9950442477876106,0.5384615384615384,1.4451772983476843,2.00345,0.8327338129496403,0.551930876388644,0.9711448960595719,0.5770033724104706,0.6617231638418078,0.7038452889588487
mel_4,7,SOX10,CD3,0.8558702491721429,2.0813550000000003,0.9778270509977827,0.6958710976837865,0.9822316986496091,0.7979765537176811,1.4451772983476843,2.00345,0.8802660753880266,0.7434541792547835,0.9162271175923054,0.7929982334992773,0.8146183318597112,0.8208478109798472
mel_4,8,SOX10,CD4,0.8532145877048576,2.52581,0.9868312757201646,0.741446273349362,0.9960248447204969,0.7864693446088795,1.4451772983476843,2.00345,0.8962962962962963,0.7789901978916219,0.970954356846473,0.8005134400483238,0.8500848176420696,0.8644433042585942
mel_4,8,SOX10,CD14,0.7591460836475107,2.99219,0.9608540925266904,0.6521452145214521,0.9944640161046804,0.6783449109030505,1.4451772983476843,2.00345,0.7669039145907474,0.6942244224422442,0.9698017519594283,0.7003926306251888,0.7877217460633844,0.8091940757838046
mel_4,8,SOX10,CD20,0.809729776436646,1.995455,0.9771241830065359,0.6481950601646612,0.9982930992440869,0.6633947447900936,1.4451772983476843,2.00345,0.9019607843137255,0.682077264091197,0.9930843706777317,0.6922379945635759,0.7860228472688875,0.8087103435329455
mel_4,8,SOX10,CD3,0.8685720171598872,2.105555,0.9686832740213523,0.774391412689285,0.9892262487757101,0.8156146179401993,1.4451772983476843,2.00345,0.8882562277580072,0.8014184397163121,0.9638082065467958,0.8198429477499245,0.8687237931405225,0.8751439037153322
mel_4,9,SOX10,CD4,0.8934262524636379,1.4651450000000001,0.98547062539482,0.7721629655534185,0.9948186528497409,0.8184059161873459,1.4451772983476843,2.00345,0.9842072015161086,0.7728623885294632,0.9943757030371203,0.8186798137496576,0.8694624926166569,0.8697363242817788
mel_4,9,SOX10,CD56,0.7386662955090456,2.25245,0.9203296703296703,0.6164600749495532,0.9932652113330237,0.6316077786907697,1.4451772983476843,2.00345,0.8681318681318682,0.6337561256846354,0.9892013498312711,0.6454396055875102,0.7607612949128425,0.7725555653167003
mel_4,9,SOX10,CD14,0.7761828129379902,2.41111,0.9607843137254902,0.6143988480921526,0.9967297360429807,0.631333881128458,1.4451772983476843,2.00345,0.9131652661064426,0.635565154787617,0.9930258717660293,0.6491372226787182,0.7601995367895956,0.7750658472344162
mel_4,9,SOX10,CD3,0.9154548411018655,1.478895,0.9801182160128963,0.8079397169637934,0.99165350778254,0.8518214187893728,1.4451772983476843,2.00345,0.9774314884470715,0.8092262451755192,0.9905511811023622,0.8520953163516845,0.8904192829653635,0.8907546024681368
mel_4,10,SOX10,CD4,0.8879663305854595,1.1136949999999999,0.9820846905537459,0.7606304985337243,0.9973564047104061,0.7830313014827018,1.4451772983476843,2.00345,0.9869706840390879,0.75,0.9980487804878049,0.7739703459637561,0.8630550067588645,0.856425282544998
mel_4,10,SOX10,CD14,0.8053193166656384,1.816965,0.9530685920577617,0.7005006041774555,0.9968066814050602,0.7120263591433278,1.4451772983476843,2.00345,0.9422382671480144,0.7049887795615398,0.9960975609756098,0.7158154859967051,0.8227899432278994,0.8256342868695037
mel_4,10,SOX10,CD56,0.7808845360824742,1.41565,0.888,0.7003436426116838,0.9931773879142299,0.7080724876441515,1.4451772983476843,2.00345,0.888,0.6996563573883161,0.993170731707317,0.7074135090609556,0.8214429665457476,0.8209677419354838
mel_4,10,SOX10,CD3,0.9030760852272032,1.1237249999999999,0.9671201814058957,0.7956823438704703,0.9930238152513832,0.8205930807248765,1.4451772983476843,2.00345,0.9739229024943311,0.785851966075559,0.994390243902439,0.813179571663921,0.8834670947030497,0.877906976744186
