SampleMarker,Sample,Marker,Theta,Median,Mean,Max,MaxN,MinP
mel_11:B2M,mel_11,B2M,9.003125,12.537300000000002,13.010737349117203,55.956500000000005,9,9.00625
mel_11:B7H3,mel_11,B7H3,14.003500000000003,17.1111,18.088534039570025,81.3679,14.000000000000002,14.007000000000001
mel_11:CD14,mel_11,CD14,29.00745,6.579195,10.394911356576829,120.09,29,29.014899999999997
mel_11:CD163,mel_11,CD163,9.9787990672771,3.860230801201281,5.086654112489425,99.53836236624456,9.9520981345542,10.0055
mel_11:CD20,mel_11,CD20,7.928471807007559,0.5322579799770741,1.4460787380157742,47.644560816296455,7.845453614015117,8.01149
mel_11:CD25,mel_11,CD25,8.901853771925875,2.4954146732610343,2.7380693311641897,26.561012990290664,8.78350754385175,9.0202
mel_11:CD27,mel_11,CD27,11.004150000000001,4.40909,7.001815967581139,78.8791,11.000000000000002,11.0083
mel_11:CD3,mel_11,CD3,5.993562997003789,3.150538960007265,6.533981249341029,67.16178403384016,5.977775994007578,6.00935
mel_11:CD4,mel_11,CD4,10.991168357955303,8.38344864511236,9.71499043683743,50.79410052331918,10.976536715910603,11.0058
mel_11:CD45,mel_11,CD45,23.94189986349559,27.018800000000002,25.25397816017718,133.08841327012388,23.874999726991177,24.0088
mel_11:CD56,mel_11,CD56,8.754091039839611,4.253966954543669,4.985951476098193,81.44597023185993,9.499982079679222,8.0082
mel_11:CD68,mel_11,CD68,18.004649999999998,2.6919899999999997,5.264486296404165,138.3,18,18.0093
mel_11:CD8,mel_11,CD8,9.127436623017886,3.5271478829634813,7.29537895709123,58.98612430762025,11.24997324603577,7.0049
mel_11:DAPI,mel_11,DAPI,28.5625,96.7633,99.79854170691178,228.881,0,28.5625
mel_11:FOXP3,mel_11,FOXP3,3.0043100000000003,0.470588,1.3822226113784597,74.7541,3,3.00862
mel_11:ICOS,mel_11,ICOS,7.985903868706513,3.554811700355481,4.750871230316278,87.48526972407915,7.964287737413027,8.00752
mel_11:IDO1,mel_11,IDO1,7.978333008897405,3.006269741583885,3.2456714411665657,85.11002131999209,7.9466660177948105,8.01
mel_11:KI67,mel_11,KI67,11.0053,3.9428600000000005,11.070150087729138,170.051,11,11.0106
mel_11:LAG3,mel_11,LAG3,5.185619074683395,0.46489762695217973,0.9468876409186795,41.106180973512906,5.362068149366788,5.00917
mel_11:MHCI,mel_11,MHCI,23.003299999999996,26.7778,27.481371199947812,145.25,23,23.006599999999995
mel_11:MHCII,mel_11,MHCII,22.0077,6.665194999999999,10.776972649143689,120.943,22,22.0154
mel_11:MRC1,mel_11,MRC1,6.9874357161201335,1.6978140025284758,2.765475392500725,75.50001330184492,6.968251432240267,7.00662
mel_11:PCK26,mel_11,PCK26,8.997914999999999,0,0.7544166257755622,107.569,8.83333,9.1625
mel_11:PD1,mel_11,PD1,1.001805,0.8846155506138109,1.0050252439661065,27.919993711749697,1,1.00361
mel_11:PDL1,mel_11,PDL1,1.002645,0.21455935599009246,0.4212388569482017,19.81528823145352,1,1.00529
mel_11:S100B,mel_11,S100B,33.475049999999996,9.296488740867284,22.376921244281696,189.48088577764418,33.9412,33.0089
mel_11:SOX10,mel_11,SOX10,2.00373,0.666667,2.160816953132887,24.475000000000005,2,2.00746
mel_11:TGM2,mel_11,TGM2,9.9175114022007,1.4608268387445988,2.088455677865736,53.32356191176344,9.8041228044014,10.0309
mel_11:TIM3,mel_11,TIM3,23.002499999999998,13.4815,16.349827905281195,213.667,23,23.005
