SampleMarker,Sample,Marker,Theta,Median,Mean,Max,MaxN,MinP
mel_17:B2M,mel_17,B2M,10.00385,9.5,10.468151257767923,52.1905,10,10.0077
mel_17:B7H3,mel_17,B7H3,4.003245,6.59783,7.601811243864006,69.7386,4,4.00649
mel_17:CD14,mel_17,CD14,11.0055,2.67949,4.793349306554323,82.0147,11,11.011
mel_17:CD163,mel_17,CD163,7.685258851594492,1.8588712838794679,3.5473741925256386,80.45068565801272,8.355137703188984,7.0153799999999995
mel_17:CD20,mel_17,CD20,13.830136985540925,3.9113940714800908,4.9654300437829715,110.47620092632397,13.63753363036736,14.022740340714488
mel_17:CD25,mel_17,CD25,12.33925,6.179997525771996,6.271836328404627,30.335850587307206,13.6667,11.0118
mel_17:CD27,mel_17,CD27,11.0036,8.57333,10.495311993954177,103.20000000000002,11.000000000000002,11.0072
mel_17:CD3,mel_17,CD3,5.9734179553558695,0.6855122254844054,5.725612665025451,133.8821674415099,5.938775910711739,6.00806
mel_17:CD4,mel_17,CD4,7.998690002378202,3.606062428771451,6.095248442423723,39.94998374968877,7.991670004756404,8.00571
mel_17:CD45,mel_17,CD45,6.9521482320356185,5.397435872189182,11.5891321770444,78.25,6.896296464071236,7.008000000000001
mel_17:CD56,mel_17,CD56,6.404240210953032,3.1666647496241143,3.456693404212111,30.507038968014225,6.801440421906063,6.00704
mel_17:CD68,mel_17,CD68,8.004760000000001,2.34286,3.662126970699187,161.967,8,8.00952
mel_17:CD8,mel_17,CD8,6.959400719500424,0.9814825970790669,2.92771017114775,41.88697706055887,6.909091439000848,7.00971
mel_17:DAPI,mel_17,DAPI,28.5625,52.333299999999994,54.827466424242424,131.5,0,28.5625
mel_17:FOXP3,mel_17,FOXP3,1.002335,0.0327869,0.33537438434944566,29.730799999999995,1,1.00467
mel_17:ICOS,mel_17,ICOS,6.254505,1.6394863899099252,2.6358903627509247,53.3100490398008,7.5,5.00901
mel_17:IDO1,mel_17,IDO1,4.966808447152243,1.3425888850480494,1.4122358526476066,42.913033333333324,4.921566894304486,5.01205
mel_17:KI67,mel_17,KI67,8.011365,1.64,2.9954561936496673,230.139,8,8.02273
mel_17:LAG3,mel_17,LAG3,0.9914364274043438,0.10569101353009278,0.21967858126791817,42.2635708046169,0.9729728548086876,1.0099
mel_17:MHCI,mel_17,MHCI,11.0044,14.2685,16.717538580118255,106.048,11,11.0088
mel_17:MHCII,mel_17,MHCII,7.0051000000000005,2.21795,7.870758860967627,145.69800000000004,7,7.0102
mel_17:MRC1,mel_17,MRC1,7.100418385853389,0.9932900070398312,2.7000952480885365,94.392867708225,8.190936771706777,6.0099
mel_17:PCK26,mel_17,PCK26,9.03226,0,0.3776295846388766,60.8595,9,9.06452
mel_17:PD1,mel_17,PD1,1.003425,0.3483149068490443,0.416978333552001,5.384612598862835,1,1.00685
mel_17:PDL1,mel_17,PDL1,0.9709545438553628,0.04255316805558998,0.05985422315022377,50.62185468712145,0.9237290877107257,1.01818
mel_17:S100B,mel_17,S100B,34.65154694744287,13.254725732763001,56.77401604193763,251.0983726885226,34.294093894885734,35.009
mel_17:SOX10,mel_17,SOX10,3.008195,1.2,3.1967628887390984,19.9294,3.0000000000000004,3.01639
mel_17:TGM2,mel_17,TGM2,1.994909510540621,0.20714259759877193,0.4916700383368025,33.09378256476105,1.9803890210812418,2.00943
mel_17:TIM3,mel_17,TIM3,9.003125,12.4839,13.957704647382114,131.118,9,9.00625
