SampleMarker,Sample,Marker,Theta,Median,Mean,Max,MaxN,MinP
mel_1:B2M,mel_1,B2M,4.002975,4.5,5.634426859256134,48.28909999999999,4,4.00595
mel_1:B7H3,mel_1,B7H3,2.0030650000000003,4.5,5.889627436577043,124.77,2,2.00613
mel_1:CD14,mel_1,CD14,15.004050000000001,3.36548,5.393026359028012,73.9595,15.000000000000002,15.0081
mel_1:CD163,mel_1,CD163,15.95097926934707,3.107692048578171,4.669030757432604,83.9851,15.89145853869414,16.0105
mel_1:CD20,mel_1,CD20,3.271130435367236,0.06632650913415823,0.4127497496561308,22.23365283602725,3.536910870734472,3.00535
mel_1:CD25,mel_1,CD25,9.359663958927982,4.743944439961549,4.809872308898464,60.97102121818328,10.714297917855964,8.00503
mel_1:CD27,mel_1,CD27,6.002715,2.12397,3.4794016432945836,92.8409,6,6.00543
mel_1:CD3,mel_1,CD3,3.1396525095264307,0.35649507844348255,1.6480518012284768,70.8056,4.273175019052862,2.00613
mel_1:CD4,mel_1,CD4,6.973410862642141,1.4302348791141812,2.4259003375676236,32.95274879790329,6.938051725284282,7.00877
mel_1:CD45,mel_1,CD45,5.782812629593229,1.3275125599044733,3.8873038226067473,46.93207259865761,6.558825259186458,5.0068
mel_1:CD56,mel_1,CD56,5.280804191551905,1.7659578804617215,2.1853042413746753,54.10617637390248,5.553348383103811,5.00826
mel_1:CD68,mel_1,CD68,14.477899999999998,0.024096400000000004,0.17385506476119048,32.7797,13.9649,14.990899999999998
mel_1:CD8,mel_1,CD8,11.216535348087914,0.9166665452578847,3.880397731186105,78.33800005208951,11.423070696175829,11.01
mel_1:DAPI,mel_1,DAPI,28.566700000000004,83.9313,89.53454351570605,239.974,0,28.566700000000004
mel_1:FOXP3,mel_1,FOXP3,2.00629,0.392857,0.5543345604786191,46.2344,2,2.01258
mel_1:ICOS,mel_1,ICOS,3.992106221687788,0.15294093868678407,1.0416132775562243,54.52115479036844,3.977272443375575,4.00694
mel_1:IDO1,mel_1,IDO1,2.988116328993552,1.0341464795969104,1.0522394489343883,46.98971268713888,2.9646026579871045,3.01163
mel_1:KI67,mel_1,KI67,7.0034,1.8853200000000003,3.3802692902143723,210.327,7,7.0068
mel_1:LAG3,mel_1,LAG3,0.9952304825120463,0.24137962513760242,0.29175090487216465,17.03263869233873,0.9830509650240926,1.00741
mel_1:MHCI,mel_1,MHCI,6.003625,10.0787,13.979308693841327,107.33299999999998,6.000000000000001,6.00725
mel_1:MHCII,mel_1,MHCII,7.002940000000001,0.545455,3.9094363013967324,146.326,7.000000000000001,7.00588
mel_1:MRC1,mel_1,MRC1,7.94627309142488,0.48461534418723423,1.4535261680101952,98.51094834906718,7.882546182849761,8.01
mel_1:PCK26,mel_1,PCK26,8.99605,0,0.16592547877226535,77.7881,8.97183,9.02027
mel_1:PD1,mel_1,PD1,1.0023900000000001,0.3516485571625377,0.46346435562942145,44.57479217656892,1,1.00478
mel_1:PDL1,mel_1,PDL1,0.9475065858057541,0,0.014342206726819849,6.606059999999999,0.8823531716115083,1.01266
mel_1:S100B,mel_1,S100B,38.65133837982323,22.317837066850775,32.351868458251914,198.35237689035853,44.28947675964647,33.0132
mel_1:SOX10,mel_1,SOX10,2.003125,1.23529,3.2495823984232697,64.5429,2,2.00625
mel_1:TGM2,mel_1,TGM2,1.002715,0.02380951363309384,0.1075304580050224,18.61641652870803,1,1.00543
mel_1:TIM3,mel_1,TIM3,8.002065,4.90678,7.240451639467007,90.8824,8,8.00413
