Sample,Spot,MarkerPos,MarkerNeg,auc,thetaOpt,specOpt,sensOpt,precOpt,accOpt,theta0,thetaOrig,spec0,sens0,prec0,acc0,F1,F0
mel_1,1,SOX10,CD8,0.7032335286154938,1.7808449999999998,0.9065255731922398,0.5910724985020971,0.9738400789733465,0.6368758002560819,1.4450321448371686,2.003125,0.8774250440917107,0.6121929298981426,0.9671083767155702,0.6507042253521127,0.7356450410141685,0.749770684278114
mel_1,1,SOX10,CD163,0.7623091158616081,1.721765,0.9473684210526315,0.562387480958316,0.9924242424242424,0.5914212548015365,1.4450321448371686,2.003125,0.9168081494057725,0.5784517379864285,0.9884051112162802,0.6039692701664533,0.7179351188897728,0.729798200401852
mel_1,1,SOX10,CD14,0.7023729967275565,2.194235,0.9576427255985267,0.5242878767029036,0.993999478215497,0.5544174135723432,1.4450321448371686,2.003125,0.85451197053407,0.5706618962432916,0.9813061997160435,0.5903969270166454,0.6864864864864865,0.7216566605760028
mel_1,1,SOX10,CD3,0.7391400803497578,1.7808449999999998,0.9407692307692308,0.6105990783410138,0.9809970384995064,0.6655569782330346,1.4450321448371686,2.003125,0.9123076923076923,0.6316436251920123,0.9730241362991008,0.6783610755441741,0.7526983525847377,0.7660208643815201
mel_1,2,SOX10,CD8,0.529694533678412,1.6354799999999998,0.9451887941534713,0.29694668565100457,0.9765868886576483,0.37146457574908986,1.4450321448371686,2.003125,0.9378806333739342,0.301218161683278,0.9739130434782609,0.374404928591431,0.45541671721460636,0.4601256645722572
mel_1,2,SOX10,CD56,0.5969005906542086,0.30567049999999996,0.8725617685305592,0.45347560018829436,0.9672021419009371,0.4985998319798376,1.4450321448371686,2.003125,0.10013003901170352,0.7053193158638004,0.8665895508000772,0.6401568188182581,0.6174554000640957,0.7776816608996538
mel_1,2,SOX10,MRC1,0.6289923188735913,0.568929,0.9085603112840467,0.40585395292697646,0.9828279137742053,0.4420330439652758,1.4450321448371686,2.003125,0.9922178988326849,0.2943572721786361,0.9979539641943734,0.3445813497619714,0.574479444741057,0.45461959687754866
mel_1,2,SOX10,CD3,0.5466703922194771,1.416125,0.9584026622296173,0.32171717171717173,0.974502804691484,0.4288714645757491,1.4450321448371686,2.003125,0.9584026622296173,0.3207070707070707,0.9744245524296675,0.42803136376365164,0.4837362359195039,0.4825839138695377
mel_1,3,SOX10,CD8,0.7582979585907547,1.859575,0.9348591549295775,0.6112482369534555,0.9894406392694064,0.6407051282051283,1.4450321448371686,2.003125,0.9102112676056338,0.6287023977433004,0.9858999170583357,0.6543269230769231,0.7556669572798604,0.7677898589729788
mel_1,3,SOX10,CD56,0.6745291780034869,2.27468,0.9326923076923077,0.5812156593406593,0.9917960738353355,0.6046474358974359,1.4450321448371686,2.003125,0.8341346153846154,0.6092032967032966,0.9809234171965717,0.6241987179487178,0.7329219443542276,0.7516152949899376
