Sample,Spot,MarkerPos,MarkerNeg,auc,thetaOpt,specOpt,sensOpt,precOpt,accOpt,theta0,thetaOrig,spec0,sens0,prec0,acc0,F1,F0
mel_5,1,SOX10,CD14,0.7895971899359816,4.402705,0.8677685950413223,0.6425402459120294,0.9968534906588004,0.6459425717852684,1.44458763454614,2.00213,0.4297520661157025,0.8650019013816707,0.9899898447700566,0.8584269662921349,0.7814089717897333,0.9232850764443242
mel_5,1,SOX10,MRC1,0.8218009223536168,3.92625,0.8979591836734694,0.6663735711594021,0.9990583804143126,0.6677902621722847,1.44458763454614,2.00213,0.46938775510204084,0.8625800778796634,0.9962280574495865,0.8601747815230961,0.7994876045512772,0.9245994344957588
mel_5,1,SOX10,TGM2,0.8104218946047679,4.34498,0.9,0.640276035131744,0.9992167613080086,0.6415730337078651,1.44458763454614,2.00213,0.525,0.8624843161856963,0.9972435804439286,0.8607990012484394,0.7804542326221611,0.9249814976787997
mel_5,1,SOX10,CD3,0.8067022826614861,4.362170000000001,0.9137931034482759,0.6408450704225352,0.999019800039208,0.6428214731585518,1.44458763454614,2.00213,0.4827586206896552,0.8630533199195171,0.9956477585956768,0.8602996254681647,0.7808166704972037,0.9246210845402493
mel_5,2,SOX10,CD14,0.8587692029812153,7.24559,0.8740740740740741,0.8021047227926078,0.9892371003482114,0.8067690830532885,1.44458763454614,2.00213,0.04814814814814815,0.9833162217659137,0.937133072407045,0.9227076332213154,0.8858965272856131,0.9596693386773546
mel_5,2,SOX10,CD4,0.8890562593609586,6.38173,1,0.7953070394408387,1,0.8031685069611137,1.44458763454614,2.00213,0,0.9805292061907139,0.9608610567514677,0.942870859337494,0.885984427141268,0.9705955028416111
mel_5,2,SOX10,CD8,0.8787913395959336,7.24559,0.9868421052631579,0.7721271393643032,0.9996834441278886,0.7760441670667306,1.44458763454614,2.00213,0,0.9809290953545232,0.9814090019569471,0.9630340854536726,0.8712925920816664,0.9811689899730985
mel_5,2,SOX10,CD3,0.8879530468715691,6.455349999999999,0.9850746268656716,0.8025220680958386,0.9990580847723705,0.8113298127700432,1.44458763454614,2.00213,0.004975124378109453,0.9805800756620429,0.9510763209393346,0.9335093614978397,0.8900699300699301,0.9656028809139451
mel_5,3,SOX10,CD14,0.8810263963072936,5.30707,0.8702290076335878,0.8419568588749471,0.9943389943389943,0.8429639700883752,1.44458763454614,2.00213,0.05725190839694656,0.9902720992527845,0.9660294319900976,0.9570360299116247,0.911825330177876,0.9780005569479254
mel_5,3,SOX10,MRC1,0.9180154829640884,3.1033649999999997,0.8679245283018868,0.8804437140509449,0.9989123679303915,0.8803535010197144,1.44458763454614,2.00213,0.1320754716981132,0.9894549438509997,0.9936734974556457,0.9832766825288919,0.9359440966661814,0.9915597337542029
